Date,Subs
2012-04-29,140642
2012-04-30,140625
2012-05-01,140574
2012-05-02,140533
2012-05-03,140512
2012-05-04,140499
2012-05-05,140461
2012-05-06,140454
2012-05-07,140420
2012-05-08,140287
2012-05-09,140132
2012-05-10,139961
2012-05-11,139907
2012-05-12,139760
2012-05-13,139593
2012-05-14,139499
2012-05-15,139499
2012-05-16,139317
2012-05-17,139068
2012-05-18,138357
2012-05-19,137218
2012-05-20,135916
2012-05-21,135196
2012-05-22,131907
2012-05-23,129681
2012-05-24,129040
2012-05-25,125894
2012-05-26,125662
2012-05-27,125417
2012-05-28,125268
2012-05-29,125130
2012-05-30,125027
2012-05-31,124926
2012-06-01,124452
2012-06-02,124400
2012-06-03,124408
2012-06-04,124330
2012-06-05,124273
2012-06-06,124183
2012-06-07,124027
2012-06-08,124030
2012-06-09,124017
2012-06-10,124029
2012-06-11,124055
2012-06-12,124071
2012-06-13,124082
2012-06-14,124084
2012-06-15,124076
2012-06-16,124072
2012-06-17,124082
2012-06-18,124086
2012-06-19,124087
2012-06-20,124090
2012-06-21,124090
2012-06-22,124087
2012-06-23,124084
2012-06-24,124096
2012-06-25,124108
2012-06-26,124117
2012-06-27,124112
2012-06-28,124111
2012-06-29,124110
2012-06-30,124108
2012-07-01,124106
2012-07-02,124095
2012-07-03,124079
2012-07-04,124085
2012-07-05,124086
2012-07-06,124096
2012-07-07,124116
2012-07-08,124127
2012-07-09,124127
2012-07-10,124121
2012-07-11,124117
2012-07-12,124117
2012-07-13,124121
2012-07-14,124114
2012-07-15,124112
2012-07-16,124113
2012-07-17,124110
2012-07-18,124116
2012-07-19,124114
2012-07-20,124121
2012-07-21,124121
2012-07-22,124121
2012-07-23,124122
2012-07-24,124124
2012-07-25,124108
2012-07-26,124104
2012-07-27,124105
2012-07-28,124092
2012-07-29,124087
2012-07-30,124092
2012-07-31,124092
2012-08-01,124100
2012-08-02,124089
2012-08-03,124091
2012-08-04,124090
2012-08-05,124089
2012-08-06,124086
2012-08-07,124095
2012-08-08,124090
2012-08-09,124083
2012-08-10,124082
2012-08-11,124086
2012-08-12,124085
2012-08-13,124095
2012-08-14,124104
2012-08-15,124104
2012-08-16,124115
2012-08-17,124104
2012-08-18,124104
2012-08-19,124111
2012-08-20,124104
2012-08-21,124100
2012-08-22,124095
2012-08-23,124069
2012-08-24,124075
2012-08-25,124072
2012-08-26,124072
2012-08-27,124074
2012-08-28,124063
2012-08-29,124067
2012-08-30,124063
2012-08-31,124065
2012-09-01,124055
2012-09-02,124052
2012-09-03,124075
2012-09-04,124088
2012-09-05,124086
2012-09-06,124097
2012-09-07,124094
2012-09-08,124094
2012-09-09,124097
2012-09-10,124096
2012-09-11,124094
2012-09-12,124095
2012-09-13,124087
2012-09-14,124094
2012-09-15,124091
2012-09-16,124095
2012-09-17,124111
2012-09-18,124108
2012-09-19,123824
2012-09-20,123824
2012-09-21,123827
2012-09-22,123826
2012-09-23,123825
2012-09-24,123821
2012-09-25,123822
2012-09-26,123826
2012-09-27,124036
2012-09-28,124035
2012-09-29,123941
2012-09-30,123953
2012-10-01,123958
2012-10-02,123949
2012-10-03,123954
2012-10-04,123955
2012-10-05,123961
2012-10-06,123968
2012-10-07,123974
2012-10-08,123972
2012-10-09,123976
2012-10-10,123986
2012-10-11,123992
2012-10-12,123999
2012-10-13,124017
2012-10-14,124024
2012-10-15,124033
2012-10-16,124039
2012-10-17,124043
2012-10-18,124045
2012-10-19,124035
2012-10-20,124064
2012-10-21,124059
2012-10-22,124083
2012-10-23,124052
2012-10-24,124059
2012-10-25,124063
2012-10-26,124070
2012-10-27,124100
2012-10-28,124108
2012-10-29,124113
2012-10-30,124106
2012-10-31,124106
2012-11-01,124108
2012-11-02,124133
2012-11-03,124145
2012-11-04,124174
2012-11-05,124190
2012-11-06,124202
2012-11-07,124214
2012-11-08,124208
2012-11-09,124215
2012-11-10,124223
2012-11-11,124221
2012-11-12,124230
2012-11-13,124235
2012-11-14,124236
2012-11-15,124250
2012-11-16,124264
2012-11-17,124261
2012-11-18,124277
2012-11-19,124284
2012-11-20,124286
2012-11-21,124284
2012-11-22,124304
2012-11-23,124324
2012-11-24,124337
2012-11-25,124352
2012-11-26,124370
2012-11-27,124389
2012-11-28,124393
2012-11-29,124403
2012-11-30,124415
2012-12-01,124423
2012-12-02,124435
2012-12-03,124440
2012-12-04,124444
2012-12-05,124441
2012-12-06,124443
